Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources,Token1Multiplier,Token2Multiplier
CY7M8LVqVKGCoQB8TkC4Hb3quyg1zxbeTegaujejyRCPT8NhMm5VGCDn33zHvYKCQ59Sg4vZNpD6ZFth3xLxroP,1758373783,2025-09-20T13:09:43.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,500000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,118926683,6,118.93,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
2n2pCWpk5swz7zf1XX4cVepsNQJ6fWpVyGdMGCAXQ782Cxo6dCiEHXTjvFqPSCDrTx6Td6xRUKXki1MQszBAGL59,1758190225,2025-09-18T10:10:25.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,5EaYZcaKfTVdpQ2avVtJ7BNWJ1Rnj86F1dWxppawpump,159499914515,6,So11111111111111111111111111111111111111112,1623001936,9,400.51,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2FHP6vrvd6eicZQZdnQgeTaWWrsZZeN8QJ8i3Uogey76WkqewmhJhkcerNpu1CsQdLMPh8vghiYEJVUSezY7wnMy,1758054281,2025-09-16T20:24:41.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,93xFKVeWXEiN6TfMFTamQQHZJK9uCuQtSFhhEAFTpump,1051653045579,6,So11111111111111111111111111111111111111112,812825950,9,193.31,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5ZLhnPj9Dm6u5nyQkJCJ9fpC5hXTsh6qQBnDVtXHj13acTWTTtCTqwshNAVf11Pmhdwt24C7awXFgGwE3HuHgsVC,1758023960,2025-09-16T11:59:20.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,2293330000,9,So11111111111111111111111111111111111111112,1051653045579,9,543.61,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5Cich7gLzNFg5cmJtrMgjLG9ZRpYaebBEQgsxW9JKtX8HMe6UZXP8yXvvmcLmDTX6C6s8AgAkATUHhktEZxtjyjA,1758023935,2025-09-16T11:58:55.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,500000000,6,So11111111111111111111111111111111111111111,2123873107,9,500.15,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
VYox3KevMyfuk3AmTLmCib8dDJM2uyYhUSTQkiz6Be6Tx6WCXazKvPvrXoqLndaWN8JzyMiPbhwjtjri6NSd2X6,1757980164,2025-09-15T23:49:24.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,466963735,6,466.96,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
4VUsRtYcLQRND7z8aMeVcV7AQDDpCMNTMaftdTzzjjBaKTitLCKJF1Xx9UNyXdVek6jf4BUUP3DpMRkj3hfbK9ho,1757980124,2025-09-15T23:48:44.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,279720000,9,Yr8CsFhUBsRxeTcGcKmzxMSJMAfWtMaadyoj1JApump,177237982045,6,65.31,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5z9JM9WTJuqT5VbTPefyL1oHqSuoZQ6ZcGpvw1d4oSUzdqhVjG9LsuCjP22XYLMLWEeNfJgnVxP8bnMoLWDHpoqH,1757980105,2025-09-15T23:48:25.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,Yr8CsFhUBsRxeTcGcKmzxMSJMAfWtMaadyoj1JApump,1496379267718,6,So11111111111111111111111111111111111111112,2346790113,9,547.9,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3pDmABEYLmNU8Z8C2pVPbW43dgv7pa1db55dT5N9L8oNcJUuCvAi7BiTfW5n6TbwWuYmqcbPCaGmZXz7jrUv15qm,1757950445,2025-09-15T15:34:05.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,98912845,9,Yr8CsFhUBsRxeTcGcKmzxMSJMAfWtMaadyoj1JApump,120011867231,6,23.08,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4qkXZi5a7bh3NNx6fPzN8DWA83reZEihn1Q8KymGgmMfXzRMFELQCuL6BsLjJXk8br8qiKPY2zLx5PSXAfKg6JhT,1757950407,2025-09-15T15:33:27.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,2332391610,9,Yr8CsFhUBsRxeTcGcKmzxMSJMAfWtMaadyoj1JApump,2872746668206,6,544.34,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4N3C5eTkgvfHoj1fvpzjvRAEK7B4wGARat83WQUXjAgqZ8A9RozqcnNJi1PCRjczUnhzvVLc36VevkeMCAEitB1t,1757950399,2025-09-15T15:33:19.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,550000000,6,So11111111111111111111111111111111111111111,2357019889,9,550.08,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
2EMFVvrPoGWK4pBcFbPyxgaodPrc3zmroKKGWF9HtQHxYfwUC7bhxrJjXj8sJZk8G3esfTXpjgR7m7wYMydUkpCB,1757942331,2025-09-15T13:18:51.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,3638640608,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,855195126,6,855.2,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
3gMn2YdKii48sNVq8aAb6wu6Mpw9XCX1zhMdW29VsEsS2XtFSuJ1TUxa7VpTF7Eg3jfwkhq1J6i1d3kddvFaVSTu,1757942216,2025-09-15T13:16:56.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,JCXMR4uW9aGDgqEvzSJcZ88iCtsm8MM2tQqk7P4Ppump,325977114485,6,So11111111111111111111111111111111111111112,3098749589,9,729.39,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
A9KMVkYfy3ybZgPTDUHykSGBK53nNXum41M6NnrNMYZAcATd3NDz6i2aTrKZFsbMX3QnZa4Z21i1W5Np73EY81V,1757940781,2025-09-15T12:53:01.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,2497500000,9,FNMRegxhjiRwho4roF1tN6PukjECBGYYob8ywFHWpump,1733633817758,6,586.49,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2qGrNYYgVUHexeybQmnu4AGizmhU27uvj5TED3LCmGZUVQeDF1LyqNVuc3pNdHi5zC7K5PbXgYUFmeYRpdsi4MR7,1757940354,2025-09-15T12:45:54.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,JCXMR4uW9aGDgqEvzSJcZ88iCtsm8MM2tQqk7P4Ppump,611954228969,6,So11111111111111111111111111111111111111112,2070752975,9,488.95,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
39zGpJ8dYq3FKycocWxLAbj9Wpn9iW1zQJUNued2Numsw6FjuE5TW6W81YVqAuq8GaGQbyF5fvpC9jL4NkzdW1iP,1757936534,2025-09-15T11:42:14.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,2094883186,9,JCXMR4uW9aGDgqEvzSJcZ88iCtsm8MM2tQqk7P4Ppump,1263908457938,6,494.79,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5jKRJASz3nfz979Sm1nuavxEeGNM4pjDW4fFCPMaMTk88DXuMaEuGfao4zNWzzf85i98CRZDZtcRgoJ7vhceiEzr,1757936520,2025-09-15T11:42:00.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,500000000,6,So11111111111111111111111111111111111111111,2117273790,9,500.07,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
5p3NdDnJ5HzXw4rdKcygUXAdw6HfWwHn19uGgEWSroDQYMq4ntCP4AyxPyzqWjGUGv9SGdtA778GZXRUMeqhVL6L,1757916836,2025-09-15T06:13:56.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,Hc6fWtbJaFyoY6Vt7x2tiMDRzswh1DFqzcMeJxwNpump,14657399308309,6,So11111111111111111111111111111111111111111,899592549,9,219.36,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
4xTaiQhfbK6ygLkKZ5GHLP5dPPcfXieZqw69tWe9JH3irvVDzV7b25kYzbqELnD8kndT9XRL7yvKciMgvXq5tHoX,1757888501,2025-09-14T22:21:41.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,1185185185,9,Hc6fWtbJaFyoY6Vt7x2tiMDRzswh1DFqzcMeJxwNpump,14657399308309,6,286.31,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
5TUK7knAAczysM4y9wvKK47k271Ci8FxruuzWzPZ4qs1sXDapvaiDdhGx5C9EgmZ42AGmHrCMgmdQHzx6F1qmHbz,1757888483,2025-09-14T22:21:23.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,300000000,6,So11111111111111111111111111111111111111111,1243369235,9,300.37,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
4o4jW2Hv2gvPwrPU5veqZ8iW9xiCHYvwgzMm4EMusnr21UQ7LqzgL1YBr7AJnanFejwYnRs5wy1ubLjLjhBi3d9E,1757782252,2025-09-13T16:50:52.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111111,7000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1668691237,6,1668.69,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
4u8YckgwuukHsMLS1riBWESuc3M5ogUHmxQaok1z79nUDGW8W6rrs78LQRUi2Ypw6gKyju9QkmzxkKjmHPeUG8iW,1757766130,2025-09-13T12:22:10.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,1498500000,6,So11111111111111111111111111111111111111111,6191048892,9,1500.13,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,61DFfeTKM7trxYcPQCM78bJ794ddZprZpAwAnLiwTpYH,1.0,1.0
3ZdvSh5wEbG31jiWk1QDFDBpf2F1miHJHiUfyHUXC1T1hi8mdTQ7zNNQbQdpAhM4VohtyS3PVgc4zbceXwb8TaEn,1757763715,2025-09-13T11:41:55.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,1710038248,9,5EaYZcaKfTVdpQ2avVtJ7BNWJ1Rnj86F1dWxppawpump,67058756481,6,414.76,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3ZdvSh5wEbG31jiWk1QDFDBpf2F1miHJHiUfyHUXC1T1hi8mdTQ7zNNQbQdpAhM4VohtyS3PVgc4zbceXwb8TaEn,1757763715,2025-09-13T11:41:55.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,2375622000,9,5EaYZcaKfTVdpQ2avVtJ7BNWJ1Rnj86F1dWxppawpump,92441158034,6,576.19,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
5MRsMQdTdf1e4FjrmzBBLXRZuSz9bWcY5aoqAEQYmzWXEHRbiX7bNqsRE3xv5RNMp7R7AQJm7zVEpHoUnFgAVNbF,1757763649,2025-09-13T11:40:49.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,1001500000,6,So11111111111111111111111111111111111111112,4129577571,9,1000.04,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,2wT8Yq49kHgDzXuPxZSaeLaH1qbmGXtEyPy64bL7aD3c,1.0,1.0
SVskTYWUxradu9kxSe3afSuwAwtKBBnDEvBX7pC4Ndmdk12qYV9Pg52ox2fARjtbqjWat6jApnzKor5Jux2HRKZ,1757670915,2025-09-12T09:55:15.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EzEGH66Xheme3C4LKeV3V22axMnPYFAbhBcXwh6JybC5,833614034360,6,So11111111111111111111111111111111111111112,1030925911,9,245.59,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3Z3ZiMwo3mVS6Ws1A3XyDXSsskzF6XTVSMDt9Pdss6ksZ8BSEHy2jjqZ63ytHyk9vjr1BghzBeNGmFoJE1QnvVcw,1757439783,2025-09-09T17:43:03.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,1598400000,9,EzEGH66Xheme3C4LKeV3V22axMnPYFAbhBcXwh6JybC5,1667228068719,6,342.42,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3LbQStFQ4CU4Z6ebDWpgRDZWKdSktyaNM7p8CoSMG4fvLcchw6AioS6kD9ujVKTze6QuXQdNakXLqzrCeq2SaiLb,1757439696,2025-09-09T17:41:36.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,eYGjPKQJq9UGXaZW2hN5iowikVHZRpD7gmcR8gWaWsG,5404506103846,6,So11111111111111111111111111111111111111112,1543339689,9,330.74,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
7GyE6uZ9TG6GndzU3YJtVmc8stB2mKpFmqp6TdzWSMauYuYHBhSBucAy5HAmq3BjJW8Qoov1RGNQJrTs3wWgL6E,1757379377,2025-09-09T00:56:17.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,3096900000,9,eYGjPKQJq9UGXaZW2hN5iowikVHZRpD7gmcR8gWaWsG,5404506103846,6,661.61,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2zGzN8BdQzst8ueJYZ21B4v5XMZLNmmyrpsfMvaRCGDgUfmyKWpjzvYdsC6gnusH4QtEJGqMkKzBQ1vpPfXJSBid,1757277229,2025-09-07T20:33:49.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,HGwdb6RQsMTqXpjBiy5BEAXHcpanmJr3c1Dj84r5pump,1650120475778,6,So11111111111111111111111111111111111111112,1570229490,9,318.72,6m2CDdhRgxpH4WjvdzxAYbGxwdGUz5MziiL5jek2kBma,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5XsA19fiM6N8HobKXwR4vJyPD1dHqiDbp5Bi8pKkerCF4yyCMAii8Gt9MgmtLqWs3WkjdC4mNtg4mbpX2KRs567z,1757194589,2025-09-06T21:36:29.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,89910000,9,HGwdb6RQsMTqXpjBiy5BEAXHcpanmJr3c1Dj84r5pump,33498276470,6,18.05,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
5XsA19fiM6N8HobKXwR4vJyPD1dHqiDbp5Bi8pKkerCF4yyCMAii8Gt9MgmtLqWs3WkjdC4mNtg4mbpX2KRs567z,1757194589,2025-09-06T21:36:29.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,4365842768,9,HGwdb6RQsMTqXpjBiy5BEAXHcpanmJr3c1Dj84r5pump,1616622199308,6,876.47,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5yiwPJwsKju42PF9jqxwEfh1ig7GXpNh8S4tQTkgHxK3qqjMTExgA9v3CShqqHtebKApQKwGkXfR1UdGaJL1MvHz,1757194494,2025-09-06T21:34:54.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1203469070,6,So11111111111111111111111111111111111111112,5993737194,9,1202.21,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,goonERTdGsjnkZqWuVjs73BZ3Pb9qoCUdBUL17BnS5j|9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp,1.0,1.0
56UD4t8nThir8Nt7rLwAB5BenhnTVQjJT6RJu39wRi5xgdUKkCvRpMQV8fCAY2CymCG7VzaduE8nVS11U9PdTzij,1756999216,2025-09-04T15:20:16.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,5898820000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1203469070,6,1203.47,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,TessVdML9pBGgG9yGks7o4HewRaXVAMuoVj4x83GLQH,1.0,1.0
2TCBRLrfRsQKzSE7ViDUajG7SWrpYMBVidQZpVywSQcbhoTUP2kx9cRMELsitDivxaf5okq1NG6xQr3Bbu3dCUXv,1756844875,2025-09-02T20:27:55.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,7NyZEj5XUEgMVzTPxeR8zmpe649AaJj8em8uFqBHKDee,4014648698339,6,So11111111111111111111111111111111111111112,2269039150,9,470.86,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3JBDVmDiMBEP2pEmADWwYykmCqdr8ocgnEyiPRaaxsMs2Dhfiyb7yDMnQpZiNWbnSxc5vwvL34dVkYaM4GHqEe7n,1756844610,2025-09-02T20:23:30.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,764245141,6,So11111111111111111111111111111111111111112,3680520349,9,764.55,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,1.0,1.0
49fJu6oJ4yGfy1RdQ1ppxBWvdYZ6dUXdx6Hn8GjNoeGHeAhyLNpYJRzfCDKT23Lup9fYr1ZLjVgBMmM2ARVQPQc4,1756844552,2025-09-02T20:22:32.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,2274667856,9,7NyZEj5XUEgMVzTPxeR8zmpe649AaJj8em8uFqBHKDee,4014648698339,6,472.51,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5JoVh3B69cNG4XEEcqMEuEHYDoEzC9vx36QY938zkXdAuUTAcjo5c1PAGwbJkq59ucZDuHTpUpLdXb1w5HW7boWg,1756740662,2025-09-01T15:31:02.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,4mWTS6KztDEoMu2uqsnbgbeGRh6chjq7Fbpmbr1Ypump,1639783716136,6,So11111111111111111111111111111111111111112,1645955687,9,327.96,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4vFFPEGjV91sqqB3ottggUGXdHraeMjWcj6gECsv86yzgYR447qDVBzp9UXVMiVC4GPy5QuNedwEFmGdeaVjvQ8L,1756493556,2025-08-29T18:52:36.000Z,ACTIVITY_AGG_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,6WyY6YEFUBGhqYBHbsvjUdDMLFAh3ykHB12PV7oNpump,1283139198729,6,So11111111111111111111111111111111111111112,716610470,9,144.96,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4ZpTp8JwGZRFntj3hrTgGS1u7eEP9rZEWRmbMFjrHZ99sC6uCKQ5TZ7oNK21XZv7CCMfj6XvXTuV6MJwkntCciR6,1756478382,2025-08-29T14:39:42.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,So11111111111111111111111111111111111111112,1896207576,9,6WyY6YEFUBGhqYBHbsvjUdDMLFAh3ykHB12PV7oNpump,1283139198729,6,397.71,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3qNZxUMdRG2x9AoDGXiR9umJCGEFAA4ZTcDC1UvLmEFq5RzhQpPuKEKNoXNzKSRg8sjwkdniK2CxRRLdFWrMcvm8,1756413024,2025-08-28T20:30:24.000Z,ACTIVITY_TOKEN_SWAP,GkrHWH16iawPbwUUTZYtgMV6VosYDVFY11Pt7AGvutAT,8EMBgtQ2ngaZZm336krBJoPtYQdjJnA3rEyeao7Xpump,11884665399383,6,So11111111111111111111111111111111111111111,1710049917,9,363.32,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
